INDEX,PLAYER_ID,PLAYER_NAME,R_PPG,R_APG,R_RPG,R_SPG,R_BPG,R_FG,R_eFG,R_TS,P_PPG,P_APG,P_RPG,P_SPG,P_BPG,P_FG,P_eFG,P_TS
1395,76756,Rod Freeman,3.0,0.4,1.5,0.3,0.0,0.379,0.379,0.438,0,0,0,0,0,0,0,0
1396,2782,Matt Freije,3.2,0.6,2.0,0.4,0.1,0.293,0.34,0.355,0,0,0,0,0,0,0,0
1397,76757,Frido Frey,3.8,0.6,0.0,0.0,0.0,0.289,0.289,0.362,2.0,1.4,0,0,0,0.158,0.158,0.21
1398,76758,Larry Friend,4.0,1.1,2.4,0.0,0.0,0.327,0.327,0.359,0,0,0,0,0,0,0,0
1399,76759,Pat Frink,2.6,1.1,0.9,0.0,0.0,0.34,0.34,0.385,0,0,0,0,0,0,0,0
1400,76760,Jim Fritsche,3.9,0.9,3.0,0.0,0.0,0.309,0.309,0.351,0,0,0,0,0,0,0,0
1401,101112,Channing Frye,8.4,1.0,4.3,0.5,0.6,0.442,0.523,0.55,7.0,0.7,3.2,0.4,0.4,0.46,0.605,0.626
1402,76761,Bernie Fryer,6.2,3.0,1.8,1.0,0.1,0.457,0.457,0.508,0,0,0,0,0,0,0,0
1403,76762,Frank Fucarino,5.0,0.3,0.0,0.0,0.0,0.268,0.268,0.312,0,0,0,0,0,0,0,0
1404,76763,Herm Fuetsch,2.6,0.4,0.0,0.0,0.0,0.3,0.3,0.346,1.3,0,0,0,0,0.429,0.429,0.57
1405,76764,Joe Fulks,16.4,1.2,5.3,0.0,0.0,0.302,0.302,0.374,19.0,0.4,5.6,0,0,0.258,0.258,0.342
1406,2673,Hiram Fuller,2.0,0.5,2.8,0.0,0.2,0.375,0.375,0.376,0,0,0,0,0,0,0,0
1407,957,Todd Fuller,3.7,0.2,3.0,0.2,0.3,0.422,0.422,0.472,2.6,0,2.8,0,0.2,0.385,0.385,0.428
1408,76765,Tony Fuller,4.0,1.9,2.8,0.7,0.1,0.364,0.364,0.411,0,0,0,0,0,0,0,0
1409,1628365,Markelle Fultz,11.8,5.0,3.5,1.2,0.3,0.472,0.491,0.519,8.1,3.9,1.8,0.9,0.4,0.373,0.418,0.452
1410,1444,Lawrence Funderburke,6.4,0.6,3.6,0.3,0.3,0.506,0.506,0.543,1.7,0.1,1.3,0.2,0.1,0.429,0.429,0.472
1411,76767,Terry Furlow,11.6,2.7,2.2,0.7,0.3,0.465,0.471,0.517,11.5,2.1,2.6,0.5,0.1,0.49,0.49,0.549
1412,76768,Billy Gabor,9.8,2.0,1.8,0.0,0.0,0.344,0.344,0.412,7.4,2.1,2.2,0,0,0.31,0.31,0.385
1413,1629117,Wenyen Gabriel,4.2,0.5,3.2,0.3,0.4,0.517,0.557,0.578,2.2,0.3,1.4,0.3,0.4,0.52,0.56,0.57
1414,2429,Dan Gadzuric,4.5,0.4,4.3,0.4,0.8,0.495,0.495,0.503,3.3,0.2,2.4,0.2,0.5,0.633,0.633,0.605
1415,202070,Tony Gaffney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,1629655,Daniel Gafford,7.8,0.8,4.7,0.4,1.3,0.702,0.702,0.711,11.8,0.6,5.8,1.0,2.0,0.846,0.846,0.807
1417,101184,Deng Gai,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1418,76769,Elmer R. Gainer,1.4,0.5,0.0,0.0,0.0,0.227,0.227,0.289,0,0,0,0,0,0,0,0
1419,76770,Corey Gaines,3.1,3.1,0.9,0.5,0.0,0.424,0.449,0.499,0,0.5,0.5,0,0,0.0,0.0,0
1420,2558,Reece Gaines,1.8,0.6,0.7,0.2,0.0,0.328,0.356,0.383,0,0,0,0,0,0,0,0
1421,202178,Sundiata Gaines,4.5,1.8,1.6,0.7,0.0,0.398,0.445,0.471,2.2,0,0.4,0,0,0.833,0.917,0.799
1422,76771,Mike Gale,7.1,4.0,2.3,1.8,0.3,0.477,0.478,0.517,7.1,4.4,2.7,1.3,0.4,0.416,0.418,0.451
1423,76772,Chad Gallagher,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0
1424,76773,Harry Gallatin,13.0,1.8,11.9,0.0,0.0,0.398,0.398,0.497,12.0,1.6,11.2,0,0,0.39,0.39,0.49
1425,201568,Danilo Gallinari,15.6,1.9,4.8,0.7,0.4,0.427,0.514,0.592,13.8,1.4,4.6,0.6,0.2,0.395,0.463,0.53
1426,204038,Langston Galloway,8.0,1.6,2.4,0.7,0.1,0.393,0.492,0.518,5.5,0.8,2.8,0.3,0.8,0.293,0.402,0.398
1427,76774,Dave Gambee,10.5,1.0,5.1,0.0,0.0,0.422,0.422,0.502,8.5,0.8,4.4,0,0,0.356,0.356,0.459
1428,333,Kevin Gamble,9.2,2.0,2.2,0.7,0.3,0.495,0.52,0.55,8.7,1.8,2.1,0.7,0.3,0.486,0.496,0.514
1429,76776,Bob Gantt,3.1,0.2,0.0,0.0,0.0,0.326,0.326,0.35,1.0,0,0,0,0,0.333,0.333,0.291
1430,200816,Jorge Garbajosa,8.0,1.7,4.7,1.1,0.2,0.415,0.48,0.501,0,0,0,0,0,0,0,0
1431,2092,Ruben Garces,1.2,0.4,2.2,0.2,0.2,0.318,0.318,0.313,0,0,0,0,0,0,0,0
1432,2682,Alex Garcia,4.7,1.8,1.5,0.6,0.1,0.322,0.364,0.381,0,0,0,0,0,0,0,0
1433,101128,Francisco Garcia,7.7,1.3,2.5,0.8,0.7,0.425,0.507,0.539,6.0,0.7,1.7,0.4,0.5,0.433,0.567,0.585
1434,76778,Earl Gardner,1.8,0.4,0.0,0.0,0.0,0.376,0.376,0.393,0.6,0.1,0,0,0,0.111,0.111,0.186
1435,201242,Thomas Gardner,2.2,0.2,0.6,0.2,0.0,0.305,0.364,0.365,4.7,0.7,0.7,0.3,0,0.385,0.5,0.521
1436,76779,Vern Gardner,8.9,1.6,4.0,0.0,0.0,0.344,0.344,0.399,10.1,0.7,3.6,0,0,0.366,0.366,0.438
1437,76780,Jack Garfinkel,5.2,1.5,0.0,0.0,0.0,0.275,0.275,0.3,7.3,2.3,0,0,0,0.304,0.304,0.401
1438,1627868,Patricio Garino,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1439,1629636,Darius Garland,18.5,6.7,2.6,1.1,0.1,0.449,0.521,0.559,20.6,5.0,1.8,1.6,0.2,0.438,0.512,0.566
1440,76781,Gary Garland,4.3,1.9,1.8,0.7,0.1,0.435,0.444,0.454,0,0,0,0,0,0,0,0
1441,76782,Winston Garland,9.1,4.6,2.8,1.3,0.2,0.427,0.435,0.484,9.2,3.0,3.3,1.4,0.1,0.413,0.416,0.48
1442,76783,Dick Garmaker,13.3,2.6,4.2,0.0,0.0,0.403,0.403,0.475,13.5,3.2,4.7,0,0,0.379,0.379,0.47
1443,1612,Chris Garner,1.6,1.4,0.8,0.6,0.1,0.28,0.299,0.319,0,0,0,0,0,0,0,0
1444,76785,Bill Garnett,5.5,1.3,4.3,0.5,0.6,0.49,0.49,0.558,4.8,0.5,2.8,0,0.2,0.5,0.517,0.567
1445,708,Kevin Garnett,17.5,3.7,9.9,1.3,1.4,0.496,0.501,0.546,18.2,3.3,10.7,1.2,1.3,0.478,0.481,0.525
1446,1831,Marlon Garnett,2.1,0.8,0.9,0.2,0.0,0.294,0.353,0.426,0,0,0,0,0,0,0,0
1447,1628656,Billy Garrett,6.5,1.8,0.8,0.2,0.2,0.407,0.407,0.452,0,0,0,0,0,0,0,0
1448,76786,Calvin Garrett,5.2,1.5,2.6,0.6,0.1,0.457,0.461,0.488,1.8,0.4,1.1,0.4,0.1,0.409,0.409,0.49
1449,1051,Dean Garrett,4.5,0.5,4.8,0.4,1.0,0.475,0.475,0.506,5.8,0.7,4.8,0.4,0.6,0.492,0.492,0.534
1450,203197,Diante Garrett,3.2,1.7,1.2,0.6,0.1,0.373,0.435,0.445,0,0,0,0,0,0,0,0
1451,76788,Eldo Garrett,9.4,2.3,2.8,0.2,0.0,0.42,0.42,0.466,9.1,1.8,2.1,0.2,0,0.502,0.502,0.534
1452,1630585,Marcus Garrett,1.1,0.6,1.9,0.4,0.2,0.238,0.262,0.28,0,0,0,0,0,0,0,0
1453,76789,Rowland Garrett,4.9,0.4,2.2,0.4,0.2,0.438,0.438,0.479,2.4,0.2,1.6,0.2,0.2,0.35,0.35,0.362
1454,76790,Tom Garrick,5.1,3.3,1.9,1.0,0.1,0.462,0.465,0.51,0,0,0,0,0,0,0,0
1455,76791,John Garris,4.0,0.3,2.3,0.2,0.2,0.51,0.51,0.56,0,0,0,0,0,0,0,0
1456,1619,Kiwane Garris,2.3,1.0,0.6,0.2,0.0,0.32,0.353,0.419,0,0,0,0,0,0,0,0
1457,1727,Pat Garrity,7.3,0.8,2.6,0.4,0.2,0.417,0.506,0.532,6.9,0.8,3.2,0.2,0.3,0.393,0.492,0.526
1458,1630586,Usman Garuba,2.8,0.8,3.9,0.5,0.4,0.475,0.541,0.558,0,0,0,0,0,0,0,0
1459,76793,Jim Garvin,0.3,0.0,0.8,0.0,0.0,0.25,0.25,0,0,0,0,0,0,0,0,0
1460,1630568,Luka Garza,6.1,0.6,2.7,0.2,0.1,0.49,0.548,0.587,0,0,0,0,0,0,0,0
1461,201188,Marc Gasol,14.0,3.4,7.5,0.9,1.4,0.478,0.503,0.556,13.4,3.2,7.5,0.8,1.4,0.444,0.47,0.537
1462,2200,Pau Gasol,16.8,3.2,9.1,0.5,1.6,0.508,0.514,0.566,15.4,3.2,9.2,0.5,1.7,0.507,0.511,0.559
1463,76794,Frank Gates,4.5,1.4,0.0,0.0,0.0,0.281,0.281,0.322,3.6,1.3,0,0,0,0.243,0.243,0.302
1464,423,Chris Gatling,10.7,0.7,5.5,0.7,0.5,0.51,0.514,0.553,9.3,0.5,5.3,0.6,0.9,0.49,0.49,0.535
1465,930,Kenny Gattison,7.9,0.9,4.7,0.6,0.7,0.52,0.52,0.555,5.2,1.0,3.9,0.5,0.1,0.5,0.5,0.509
1466,200752,Rudy Gay,16.1,2.1,5.7,1.1,0.7,0.449,0.488,0.532,14.3,1.7,6.5,1.1,0.4,0.41,0.442,0.489
1467,76797,Ed Gayda,3.9,0.9,2.7,0.0,0.0,0.429,0.429,0.518,0,0,0,0,0,0,0,0
1468,1845,Andrew Gaze,1.7,0.4,0.5,0.2,0.1,0.381,0.488,0.501,0,0,0,0,0,0,0,0
1469,1627771,Michael Gbinije,0.4,0.2,0.3,0.0,0.0,0.1,0.1,0.184,0,0,0,0,0,0,0,0
1470,1002,Reggie Geary,2.1,1.1,0.8,0.5,0.1,0.344,0.388,0.407,1.3,0.9,0.3,0.1,0,0.429,0.5,0.514
1471,202087,Alonzo Gee,6.3,1.0,3.1,0.9,0.2,0.438,0.477,0.526,0,1.0,1.0,0,0,0,0,0
1472,761,Matt Geiger,9.2,0.7,5.7,0.6,0.6,0.499,0.501,0.542,6.1,0.5,3.7,0.5,0.2,0.468,0.468,0.527
1473,101153,Mickael Gelabale,4.6,0.8,2.3,0.3,0.2,0.47,0.508,0.545,0,0,0,0,0,0,0,0
1474,1904,Devean George,5.6,0.9,3.1,0.7,0.4,0.392,0.456,0.485,5.0,0.7,2.7,0.7,0.3,0.395,0.469,0.492
1475,76800,Jack George,10.2,4.3,4.2,0.0,0.0,0.364,0.364,0.424,10.8,4.2,4.4,0,0,0.385,0.385,0.452
1476,202331,Paul George,20.6,3.7,6.4,1.7,0.4,0.437,0.516,0.568,21.3,4.1,7.5,1.5,0.5,0.424,0.497,0.562
1477,76801,Tate George,4.2,1.8,1.0,0.4,0.1,0.414,0.415,0.464,3.2,2.3,0.5,0.7,0.2,0.3,0.3,0.303
1478,1627875,Marcus Georges-Hunt,1.6,0.2,0.5,0.1,0.0,0.418,0.464,0.532,0,0,0.5,0,0,0.0,0.0,0
1479,76802,Gus Gerard,5.8,0.8,2.6,0.5,0.5,0.433,0.434,0.469,2.5,0.2,2.0,0.1,0.1,0.421,0.421,0.444
1480,76803,Derrick Gervin,8.8,0.5,2.3,0.5,0.3,0.435,0.441,0.497,0,0,0,0,0,0,0,0
1481,76804,George Gervin,26.2,2.8,4.6,1.2,0.8,0.511,0.513,0.572,27.0,3.2,5.8,1.2,0.9,0.508,0.508,0.564
1482,76805,Gorham Getchell,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0,0,0,0,0,0,0,0
1483,76806,John Gianelli,7.8,1.5,5.9,0.5,1.0,0.467,0.467,0.497,6.7,1.3,5.6,0.5,0.9,0.434,0.434,0.482
1484,76807,Dick Gibbs,4.9,0.8,1.8,0.3,0.2,0.397,0.397,0.454,1.6,0.4,0.2,0.3,0,0.368,0.368,0.434
1485,200789,Daniel Gibson,7.8,2.0,2.0,0.6,0.2,0.402,0.512,0.542,6.4,1.1,1.2,0.4,0.2,0.415,0.533,0.585
1486,76808,Dee Gibson,6.4,2.9,0.0,0.0,0.0,0.314,0.314,0.435,3.7,0.7,0,0,0,0.364,0.364,0.417
1487,1626780,Jonathan Gibson,6.7,1.4,1.2,0.4,0.0,0.415,0.504,0.535,0,0,0,0,0,0,0,0
1488,76809,Mel Gibson,1.4,0.7,0.4,0.0,0.0,0.3,0.3,0.311,0,0,0,0,0,0,0,0
1489,76810,Mike Gibson,1.6,0.2,1.7,0.2,0.2,0.387,0.387,0.427,0,0,0,0,0,0,0,0
1490,201959,Taj Gibson,8.9,1.0,5.9,0.5,1.0,0.518,0.521,0.554,7.8,0.6,4.9,0.4,1.0,0.519,0.519,0.556
1491,76811,Ward Gibson,5.5,1.2,0.0,0.0,0.0,0.344,0.344,0.394,0,0,0,0,0,0,0,0
1492,201592,J.R. Giddens,2.0,0.4,1.5,0.3,0.1,0.472,0.472,0.496,0,0,0,0,0,0,0,0
1493,1630581,Josh Giddey,14.9,6.3,7.8,0.8,0.4,0.459,0.496,0.513,0,0,0,0,0,0,0,0
1494,201821,Trey Gilder,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0
1495,1628385,Harry Giles III,5.9,1.2,3.8,0.4,0.4,0.511,0.517,0.541,0,0,3.0,0,0,0.0,0.0,0
1496,1628983,Shai Gilgeous-Alexander,21.1,4.5,4.6,1.2,0.7,0.484,0.521,0.588,15.1,3.7,4.1,1.0,0.6,0.447,0.523,0.58
1497,1630264,Anthony Gill,3.5,0.6,1.8,0.2,0.2,0.542,0.583,0.631,0,0,1.0,0,0,0.0,0.0,0
1498,2109,Eddie Gill,3.0,1.2,1.1,0.6,0.1,0.362,0.427,0.5,2.7,0.6,0.4,0.1,0,0.312,0.344,0.531
1499,383,Kendall Gill,13.4,3.2,4.2,1.6,0.5,0.436,0.45,0.495,11.9,2.1,3.7,1.4,0.4,0.408,0.419,0.458
1500,76812,Ben Gillery,1.0,0.1,1.0,0.1,0.2,0.316,0.316,0.429,0,0,0,0,0,0,0,0
1501,1631221,Collin Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,1630273,Freddie Gillespie,4.6,0.5,4.6,0.6,1.0,0.5,0.5,0.534,0,0,0,0,0,0,0,0
1503,76813,Gene Gillette,0.6,0.1,0.0,0.0,0.0,0.091,0.091,0.267,0,0,0,0,0,0,0,0
1504,288,Armen Gilliam,14.1,1.2,7.0,0.8,0.7,0.491,0.491,0.548,8.9,0.5,4.6,0.4,0.6,0.444,0.444,0.512
1505,76815,Herm Gilliam,10.8,3.8,3.8,1.3,0.2,0.441,0.441,0.474,7.5,3.0,2.6,0.8,0.0,0.397,0.397,0.423
1506,600014,Artis Gilmore,16.2,1.8,9.6,0.5,1.8,0.598,0.598,0.642,11.7,1.1,8.0,0.6,1.7,0.568,0.568,0.612
1507,76817,Walt Gilmore,2.1,0.4,2.7,0.0,0.0,0.426,0.426,0.443,0,0,0,0,0,0,0,0
1508,76818,Chuck Gilmur,5.8,1.5,4.7,0.0,0.0,0.325,0.325,0.379,5.8,0.7,0,0,0,0.236,0.236,0.279
1509,1938,Manu Ginobili,13.3,3.8,3.5,1.3,0.3,0.447,0.52,0.582,14.0,3.8,4.0,1.3,0.3,0.433,0.506,0.576
1510,1921,Gordan Giricek,9.8,1.5,2.5,0.6,0.1,0.44,0.486,0.523,6.4,0.9,2.0,0.2,0.1,0.424,0.485,0.523
1511,76819,Jack Givens,6.7,0.9,2.9,0.8,0.2,0.401,0.401,0.451,2.2,0.5,2.0,0.2,0.2,0.295,0.295,0.32
1512,202148,Mickell Gladness,2.2,0.2,2.2,0.2,0.8,0.424,0.424,0.436,0,0,0,0,0,0,0,0
1513,76820,George Glamack,9.3,1.7,0.0,0.0,0.0,0.248,0.248,0.351,0,0,0,0,0,0,0,0
1514,76821,Gerald Glass,6.9,1.4,2.4,0.6,0.3,0.43,0.438,0.456,0,0,0,0,0,0,0,0
1515,76822,Mike Glenn,7.6,1.6,1.2,0.5,0.1,0.542,0.543,0.576,4.4,0.9,1.2,0.4,0,0.453,0.453,0.509
1516,76823,Norman Glick,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0
1517,76824,Georgi Glouchkov,4.9,0.7,3.3,0.5,0.5,0.402,0.404,0.455,0,0,0,0,0,0,0,0
1518,76825,Clarence Glover,2.6,0.2,1.8,0.0,0.0,0.455,0.455,0.47,2.0,0,1.0,0,0,0.333,0.333,0.436
1519,1901,Dion Glover,8.3,1.6,3.2,0.8,0.2,0.407,0.44,0.483,0,0,0,0,0,0,0,0
1520,2601,Andreas Glyniadakis,1.3,0.1,0.6,0.0,0.0,0.471,0.471,0.475,0,0,0,0,0,0,0,0
1521,76826,Mike Gminski,11.7,1.3,7.0,0.6,1.0,0.461,0.461,0.523,11.2,0.8,5.5,0.6,1.6,0.485,0.485,0.548
1522,203497,Rudy Gobert,12.5,1.3,11.6,0.7,2.1,0.654,0.654,0.671,13.6,1.1,11.4,0.6,1.7,0.659,0.659,0.666
1523,76827,Dan Godfread,1.2,0.0,0.2,0.1,0.4,0.417,0.417,0.472,0,0,0,0,0,0,0,0
1524,76828,Tom Gola,11.3,4.2,8.0,0.0,0.0,0.431,0.431,0.491,11.1,4.6,10.0,0,0,0.336,0.336,0.426
1525,76829,Ben Goldfaden,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0,0,0,0,0,0,0,0
1526,924,Anthony Goldwire,5.9,2.7,1.3,0.6,0.0,0.405,0.484,0.526,0,0,0,0,0,0,0,0
1527,101155,Ryan Gomes,10.1,1.5,4.6,0.7,0.2,0.445,0.484,0.525,0,0,0,0,0,0,0,0
1528,76830,Glen Gondrezick,5.8,1.4,4.5,1.1,0.3,0.473,0.474,0.525,3.9,1.3,3.0,0.5,0.1,0.431,0.431,0.455
1529,76831,Grant Gondrezick,5.0,1.3,1.6,0.4,0.1,0.438,0.447,0.494,0,0,0,0,0,0,0,0
1530,2400,Drew Gooden,11.2,1.1,7.2,0.7,0.6,0.462,0.467,0.514,8.8,0.7,7.2,0.3,0.5,0.449,0.461,0.502
1531,76832,Gail Goodrich,18.6,4.7,3.2,1.3,0.2,0.456,0.456,0.514,18.1,4.2,3.1,1.4,0.2,0.442,0.442,0.509
1532,1864,Steve Goodrich,1.1,0.5,1.2,0.1,0.1,0.321,0.339,0.375,0,0,0,0,0,0,0,0
1533,203462,Archie Goodwin,6.4,1.3,2.0,0.4,0.2,0.437,0.464,0.521,0,0,0,0,0,0,0,0
1534,1629164,Brandon Goodwin,4.7,1.9,1.6,0.4,0.0,0.39,0.457,0.488,0,0,0,0,0,0,0,0
1535,1630692,Jordan Goodwin,6.4,2.6,3.2,0.9,0.4,0.444,0.497,0.527,0,0,0,0,0,0,0,0
1536,76833,Wilfred Goodwin,4.4,0.3,0.0,0.0,0.0,0.266,0.266,0.317,0,0,0,0,0,0,0,0
1537,203932,Aaron Gordon,13.3,2.6,6.3,0.7,0.7,0.472,0.523,0.552,13.0,2.6,6.2,0.6,0.6,0.478,0.524,0.552
1538,2732,Ben Gordon,14.9,2.5,2.5,0.7,0.2,0.432,0.497,0.546,20.2,3.2,3.2,0.8,0.1,0.403,0.472,0.543
1539,204079,Drew Gordon,1.9,0.2,2.0,0.1,0.0,0.421,0.421,0.428,0,0,0,0,0,0,0,0
1540,201569,Eric Gordon,15.8,2.8,2.3,0.8,0.3,0.43,0.521,0.564,15.6,2.1,2.7,0.7,0.6,0.413,0.516,0.552
1541,76834,Lancaster Gordon,5.6,1.5,1.3,0.6,0.2,0.391,0.4,0.433,0,0,0,0,0,0,0,0
1542,76835,Paul Gordon,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.183,0,0,0,0,0,0,0,0
1543,101162,Marcin Gortat,9.9,1.1,7.9,0.5,1.1,0.552,0.553,0.577,6.4,0.9,6.1,0.3,0.8,0.564,0.564,0.583
1544,76836,Leo Gottlieb,5.5,0.4,0.0,0.0,0.0,0.288,0.288,0.308,6.0,0.2,0,0,0,0.256,0.256,0.288
1545,202726,Andrew Goudelock,4.0,0.5,0.7,0.2,0.0,0.393,0.467,0.485,5.2,0.3,0.9,0.6,0,0.467,0.5,0.512
1546,76837,Bato Govedarica,3.3,1.0,0.8,0.0,0.0,0.316,0.316,0.394,0,0,0,0,0,0,0,0
1547,76838,Joe Graboski,11.0,1.8,8.1,0.0,0.0,0.352,0.352,0.411,9.7,1.8,7.1,0,0,0.332,0.332,0.376
1548,76839,Ricky Grace,1.3,0.3,0.3,0.0,0.0,0.667,0.667,0.515,0,0,0,0,0,0,0,0
1549,1628984,Devonte' Graham,10.8,4.1,2.2,0.8,0.2,0.372,0.494,0.534,4.0,0.7,1.5,0.2,0.2,0.333,0.472,0.558
1550,37,Greg Graham,4.5,1.0,1.1,0.6,0.0,0.407,0.447,0.506,2.0,1.0,0.8,0.3,0,0.286,0.321,0.381
1551,101121,Joey Graham,5.9,0.5,2.8,0.4,0.1,0.483,0.498,0.551,3.3,0.2,2.5,0.5,0.1,0.4,0.412,0.45
1552,76843,Mal Graham,4.7,1.1,1.7,0.0,0.0,0.398,0.398,0.44,0.7,0.3,0.6,0,0,0.286,0.286,0.3
1553,76841,Orlando Graham,1.1,0.0,1.6,0.0,0.0,0.3,0.3,0.34,1.5,0,0.5,0,0,0.5,0.5,0.521
1554,76842,Paul Graham,8.4,2.0,2.4,1.0,0.2,0.448,0.487,0.521,2.0,0.7,1.0,1.3,0,0.3,0.3,0
1555,101211,Stephen Graham,3.9,0.5,1.7,0.2,0.1,0.442,0.473,0.513,0,0.5,0,0.5,0,0.0,0.0,0
1556,1626203,Treveon Graham,4.3,0.8,2.3,0.4,0.1,0.377,0.459,0.487,1.4,0.6,2.0,0.6,0.2,0.2,0.2,0.277
1557,76844,Jim Grandholm,3.0,0.3,1.9,0.1,0.3,0.517,0.595,0.587,0,0,0,0,0,0,0,0
1558,97,Ronnie Grandison,2.4,0.5,1.6,0.3,0.1,0.398,0.414,0.487,0,0,0,0,0,0.0,0.0,0
1559,101122,Danny Granger,16.3,1.8,4.8,0.9,0.8,0.432,0.498,0.557,10.8,1.6,4.0,0.6,0.4,0.417,0.488,0.521
1560,76847,Stewart Granger,4.0,2.2,1.0,0.4,0.0,0.414,0.421,0.47,0,0,0,0,0,0,0,0
1561,258,Brian Grant,10.5,1.2,7.4,0.6,0.7,0.49,0.491,0.54,8.2,0.7,7.1,0.5,0.8,0.465,0.465,0.512
1562,76850,Bud Grant,2.6,0.9,1.9,0.0,0.0,0.318,0.318,0.363,3.2,0.4,0.8,0,0,0.393,0.393,0.425
1563,202,Gary Grant,7.9,5.5,2.3,1.5,0.1,0.45,0.462,0.491,3.2,2.9,0.8,0.5,0.2,0.364,0.386,0.401
1564,285,Greg Grant,2.9,2.9,0.9,0.6,0.0,0.392,0.416,0.441,2.1,1.5,0.9,0.3,0,0.346,0.365,0.391
1565,265,Harvey Grant,9.9,1.6,4.4,0.8,0.5,0.469,0.473,0.5,5.6,0.7,2.8,0.2,0.5,0.437,0.466,0.474
1566,270,Horace Grant,11.2,2.2,8.1,1.0,1.0,0.509,0.509,0.54,11.2,2.1,8.6,1.0,1.0,0.53,0.53,0.565
1567,203924,Jerami Grant,11.5,1.4,3.8,0.6,1.1,0.456,0.519,0.565,10.5,1.1,3.7,0.5,0.9,0.456,0.534,0.578
1568,1626170,Jerian Grant,6.1,2.9,1.9,0.7,0.1,0.411,0.472,0.518,2.6,1.0,1.0,0.2,0,0.242,0.258,0.302
1569,76852,Josh Grant,3.0,0.5,1.7,0.3,0.2,0.404,0.462,0.494,0,0,0,0,0,0,0,0
1570,1514,Paul Grant,1.5,0.1,0.9,0.1,0.0,0.429,0.429,0.428,0,0,0,0,0,0,0,0
1571,76853,Travis Grant,3.6,0.2,1.5,0.0,0.0,0.433,0.433,0.482,4.0,0,2.0,0,0,0.667,0.667,0
1572,1629055,Donte Grantham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1573,76854,Don Grate,2.0,1.5,0.0,0.0,0.0,0.167,0.167,0.291,0,0,0,0,0,0,0,0
1574,76855,Butch Graves,1.2,0.2,0.5,0.2,0.0,0.333,0.333,0.305,0,0,0,0,0,0,0,0
1575,1629755,Hassani Gravett,6.2,2.5,2.6,0.6,0.1,0.474,0.618,0.629,0,0,0,0,0,0,0,0
1576,201189,Aaron Gray,3.2,0.6,3.6,0.3,0.3,0.505,0.505,0.526,2.6,0.2,2.8,0.2,0.2,0.6,0.6,0.567
1577,1070,Devin Gray,2.6,0.3,1.6,0.4,0.1,0.348,0.348,0.4,0,0,0,0,0,0,0,0
1578,1516,Ed Gray,6.2,0.8,1.2,0.4,0.2,0.339,0.378,0.435,5.5,0.5,1.1,0.8,0.1,0.366,0.415,0.48
1579,1026,Evric Gray,2.6,0.4,0.6,0.2,0.0,0.267,0.3,0.388,0,0,0,0,0,0,0,0
1580,76859,Gary Gray,2.4,0.6,0.5,0.0,0.0,0.366,0.366,0.379,0,0,0,0,0,0,0,0
1581,1627982,Josh Gray,4.9,2.0,1.7,1.1,0.3,0.279,0.314,0.355,0,0,0,0,0,0,0,0
1582,76860,Leonard Gray,9.9,2.0,4.8,0.8,0.4,0.462,0.462,0.496,5.9,1.2,3.2,0.8,0.3,0.446,0.446,0.473
1583,76861,Stuart Gray,2.3,0.4,2.6,0.2,0.4,0.443,0.443,0.496,0.9,0,2.1,0.1,0,0.333,0.333,0.387
1584,76862,Sylvester Gray,8.0,2.1,5.2,0.7,0.5,0.42,0.421,0.471,0,0,0,0,0,0,0,0
1585,76863,Wyndol Gray,4.8,0.7,0.0,0.0,0.0,0.275,0.275,0.309,0,0,0,0,0,0,0,0
1586,81,Jeff Grayer,7.4,1.4,2.9,0.6,0.1,0.456,0.463,0.495,3.9,0.8,1.4,0.2,0.1,0.485,0.485,0.528
1587,76865,Bob Greacen,2.6,0.9,1.5,0.0,0.0,0.372,0.372,0.407,1.8,0.4,0.9,0,0,0.333,0.333,0.407
1588,920,A.C. Green,9.5,1.1,7.4,0.8,0.4,0.493,0.5,0.555,8.6,0.8,7.1,0.7,0.3,0.475,0.481,0.552
1589,1631260,AJ Green,4.4,0.6,1.3,0.2,0.0,0.424,0.6,0.607,0,0,0,0,0,0,0,0
1590,201980,Danny Green,8.6,1.5,3.4,1.0,0.8,0.421,0.552,0.569,7.9,1.2,3.2,1.0,0.7,0.404,0.538,0.549
1591,101209,Devin Green,0.9,0.3,0.9,0.1,0.0,0.214,0.214,0.336,0,0,0,0,0,0,0,0
1592,203110,Draymond Green,8.7,5.6,7.0,1.4,1.0,0.449,0.505,0.539,11.6,6.2,8.9,1.5,1.4,0.449,0.504,0.546
