INDEX,ID,PLAYER_NAME,REG_OFF_REB,REG_DEF_REB,PLY_OFF_REB,PLY_DEF_REB
1732,203090,Maurice Harkless,1.1,2.5,1.8,2.8
1733,76950,Jerry Harkness,0,0,0,0
1734,76951,Skip Harlicka,0,0,0,0
1735,76952,Jerome Harmon,0.9,1.4,0,0
1736,157,Derek Harper,0.6,1.8,0.6,1.8
1737,1629607,Jared Harper,0.1,0.1,0,0
1738,202712,Justin Harper,0.2,0.6,0.0,0.0
1739,76954,Mike Harper,1.3,2.3,0.0,1.0
1740,166,Ron Harper,1.3,3.0,1.1,2.6
1741,1631199,Ron Harper Jr.,0.3,0.4,0,0
1742,1723,Matt Harpring,1.9,3.1,1.7,2.4
1743,1626149,Montrezl Harrell,1.8,3.2,0.9,1.9
1744,202725,Josh Harrellson,1.1,2.0,0.8,1.3
1745,2492,Adam Harrington,0.1,0.4,0,0
1746,1733,Al Harrington,1.5,4.1,1.3,3.0
1747,2454,Junior Harrington,0.5,2.2,0,0
1748,970,Othella Harrington,1.5,2.9,0.8,1.3
1749,76956,Art Harris,0,0,0,0
1750,76957,Bernie Harris,0.2,0.5,0,0
1751,76959,Bob Harris,0,0,0,0
1752,76958,Chris Harris,0,0,0,0
1753,2734,Devin Harris,0.3,1.9,0.3,1.6
1754,203548,Elias Harris,0.5,0.0,0,0
1755,203914,Gary Harris,0.6,1.9,0.6,2.5
1756,1630223,Jalen Harris,0.2,1.2,0,0
1757,203925,Joe Harris,0.5,2.6,0.4,2.7
1758,1630284,Kevon Harris,0.8,1.2,0,0
1759,446,Lucious Harris,0.7,1.6,0.8,1.7
1760,202412,Manny Harris,0.6,2.1,0,0
1761,200839,Mike Harris,0.9,1.2,0.3,0.3
1762,76960,Steve Harris,0.7,1.0,0.3,0.4
1763,202227,Terrel Harris,0.5,1.3,0.0,0.8
1764,202699,Tobias Harris,1.0,5.1,1.3,7.1
1765,76961,Tony Harris,0.2,0.6,0,0
1766,1626151,Aaron Harrison,0.2,1.0,0.0,0.5
1767,1626150,Andrew Harrison,0.4,1.6,0.7,1.2
1768,76962,Bob Harrison,0,0,0,0
1769,2758,David Harrison,1.0,1.9,0.2,0.7
1770,1627885,Shaquille Harrison,0.4,2.1,0.0,0.6
1771,2078,Jason Hart,0.2,1.4,0.0,0.3
1772,1628404,Josh Hart,1.1,5.1,1.6,5.7
1773,1628392,Isaiah Hartenstein,1.8,3.0,1.8,2.2
1774,176,Antonio Harvey,0.8,1.5,0.2,1.2
1775,2051,Donnell Harvey,1.3,2.8,0,0
1776,202238,Kenny Hasbrouck,0,0,0,0
1777,321,Scott Haskin,0.6,1.4,0,0
1778,76965,Clem Haskins,0.6,1.2,0.3,0.3
1779,2617,Udonis Haslem,1.8,4.8,1.5,4.0
1780,2239,Trenton Hassell,0.8,2.0,1.2,1.3
1781,76967,Billy Hassett,0,0,0,0
1782,76966,Joey Hassett,0.3,0.7,0.0,0.2
1783,76968,Scott Hastings,0.7,1.5,0.3,0.7
1784,2213,Kirk Haston,0.2,0.8,0.0,0.5
1785,76969,Vern Hatton,0,0,0,0
1786,1630573,Sam Hauser,0.4,1.8,0.2,0.6
1787,76970,John Havlicek,1.5,3.5,1.5,3.8
1788,201150,Spencer Hawes,1.4,4.2,0.9,3.1
1789,76971,Steve Hawes,1.8,4.4,1.8,3.7
1790,76972,Connie Hawkins,1.7,4.5,2.8,5.2
1791,765,Hersey Hawkins,0.8,2.8,1.0,2.9
1792,1038,Juaquin Hawkins,0.3,1.1,0,0
1793,76974,Marshall Hawkins,0,0,0,0
1794,1138,Michael Hawkins,0.3,0.6,0.0,0.0
1795,76975,Robert Hawkins,1.0,1.3,0.0,0.0
1796,76977,Tom Hawkins,0,0,0,0
1797,76978,Nate Hawthorne,0.8,1.2,0.4,0.6
1798,101236,Chuck Hayes,1.7,3.3,1.2,2.6
1799,76979,Elvin Hayes,3.1,7.8,4.0,9.0
1800,2553,Jarvis Hayes,0.6,2.5,0.5,1.5
1801,1629637,Jaxson Hayes,1.4,2.6,0.7,1.8
1802,1630165,Killian Hayes,0.4,2.6,0,0
1803,1628502,Nigel Hayes,0.4,2.0,0,0
1804,76980,Steve Hayes,1.0,1.5,0.0,1.0
1805,202330,Gordon Hayward,0.8,3.7,0.5,4.1
1806,202351,Lazar Hayward,0.3,0.9,0.0,0.8
1807,2217,Brendan Haywood,2.6,3.4,2.2,2.7
1808,76981,Spencer Haywood,2.6,5.6,2.1,3.6
1809,76982,John W. Hazen,0,0,0,0
1810,76983,Walt Hazzard,0.4,0.8,0,0
1811,101129,Luther Head,0.3,2.1,0.3,1.5
1812,1049,Shane Heal,0.1,0.4,0.0,0.0
1813,76984,Brian Heaney,0,0,0,0
1814,76985,Garfield Heard,2.3,5.7,2.6,6.8
1815,203687,Reggie Hearn,0.0,0.0,0,0
1816,76986,Herm Hedderick,0,0,0,0
1817,76987,Alvin Heggs,0.3,0.3,0,0
1818,76988,Tom Heinsohn,0,0,0,0
1819,76989,Dick Hemric,0,0,0,0
1820,673,Alan Henderson,2.2,2.8,1.4,1.4
1821,1538,Cedric Henderson,0.7,2.3,1.0,3.3
1822,76990,Cedric Henderson,0.4,0.6,0,0
1823,76991,Dave Henderson,0.5,1.1,0,0
1824,76993,Gerald Henderson,0.6,1.1,0.7,0.8
1825,201945,Gerald Henderson,0.6,2.6,0.5,2.9
1826,1764,J.R. Henderson,0.7,0.9,0,0
1827,76992,Jerome Henderson,0.3,0.9,0.0,0.0
1828,76994,Kevin Henderson,0.5,0.6,0,0
1829,76996,Tom Henderson,0.6,1.7,0.8,1.5
1830,971,Mark Hendrickson,0.9,1.9,0,0
1831,76998,Larry Hennessy,0,0,0,0
1832,76999,Don Henriksen,0,0,0,0
1833,1630565,Aaron Henry,0.0,0.2,0,0
1834,77000,Al Henry,0,0,0,0
1835,77004,Bill Henry,0,0,0,0
1836,77001,Carl Henry,0.3,0.4,0.0,0.0
1837,77002,Conner Henry,0.2,0.7,0.3,0.3
1838,1627988,Myke Henry,0.5,1.4,0,0
1839,77003,Skeeter Henry,0.0,0.5,0.3,0.7
1840,202333,Xavier Henry,0.4,1.5,0,0
1841,203089,John Henson,1.8,3.5,1.9,3.2
1842,1667,Steve Henson,0.2,0.5,0.2,1.0
1843,77006,Bill Herman,0,0,0,0
1844,77007,Clarence Hermsen,0,0,0,0
1845,1629608,Dewan Hernandez,0.8,1.5,0,0
1846,1627823,Juancho Hernangomez,0.8,2.5,0.2,1.2
1847,1626195,Willy Hernangomez,2.1,3.7,2.0,0.0
1848,1914,Chris Herren,0.2,0.8,0,0
1849,61,Carl Herrera,1.2,2.4,0.8,1.6
1850,200835,Walter Herrmann,0.5,1.6,0.3,0.0
1851,1629639,Tyler Herro,0.4,4.5,0.4,4.0
1852,77010,Keith Herron,0.9,1.0,0,0
1853,77011,Sidney Hertzberg,0,0,0,0
1854,1628987,Kevin Hervey,0.1,1.1,0,0
1855,77012,Fred Hetzel,0,0,0,0
1856,77013,Bill Hewitt,1.7,4.8,0,0
1857,77014,Jack Hewson,0,0,0,0
1858,77015,Art Heyman,0,0,0,0
1859,1626209,Mario Hezonja,0.4,2.7,0.4,2.8
1860,201579,Roy Hibbert,2.3,4.0,3.6,4.7
1861,77016,Matthew Hickey,0,0,0,0
1862,1628439,Isaiah Hicks,0.6,1.7,0,0
1863,77017,Phil Hicks,0.7,1.0,1.0,2.0
1864,201581,JJ Hickson,2.2,4.6,0.1,0.7
1865,1627741,Buddy Hield,0.8,3.6,0,0
1866,202809,Cory Higgins,0.2,0.7,0,0
1867,1848,Mike Higgins,0.3,0.2,0,0
1868,77019,Rod Higgins,1.2,2.4,1.2,2.2
1869,925,Sean Higgins,0.5,1.3,0.0,0.0
1870,77021,Kenny Higgs,0.3,1.5,0.3,0.7
1871,77022,Johnny High,0.8,1.5,1.4,1.6
1872,1629312,Haywood Highsmith,0.9,1.9,0.5,0.7
1873,77023,Wayne Hightower,0,0,0,0
1874,77024,Armond Hill,0.5,1.5,0.3,1.4
1875,77025,Cleo Hill,0,0,0,0
1876,77026,Gary Hill,0,0,0,0
1877,201588,George Hill,0.6,2.4,0.7,2.3
1878,255,Grant Hill,1.1,4.9,1.1,5.0
1879,201195,Herbert Hill,0,0,0,0
1880,201941,Jordan Hill,2.1,3.7,2.2,2.5
1881,1630792,Malcolm Hill,0.5,1.1,0,0
1882,203524,Solomon Hill,0.6,2.5,0.4,1.5
1883,201631,Steven Hill,2.0,1.0,0,0
1884,238,Tyrone Hill,3.0,5.6,2.2,3.9
1885,77027,Art Hillhouse,0,0,0,0
1886,1626199,Darrun Hilliard,0.1,0.9,0,0
1887,77028,Darnell Hillman,2.2,4.4,2.4,3.8
1888,77029,Fred Hilton,0,0,0,0
1889,2550,Kirk Hinrich,0.4,2.6,0.3,2.4
1890,77030,Roy Hinson,2.1,4.7,1.8,4.1
1891,1630207,Nate Hinton,0.0,0.3,0,0
1892,77031,Mel Hirsch,0,0,0,0
1893,77032,Lew Hitch,0,0,0,0
1894,200823,Robert Hite,0.3,1.0,0,0
1895,1629658,Jaylen Hoard,1.7,3.0,1.7,1.3
1896,202359,Darington Hobson,0.0,0.6,0,0
1897,1106,Donald Hodge,1.2,2.0,0,0
1898,101125,Julius Hodge,0.3,0.3,0,0
1899,77034,Craig Hodges,0.4,0.9,0.4,0.7
1900,77035,Adolph Hoefer,0,0,0,0
1901,77036,Paul 'The Bear' Hoffman,0,0,0,0
1902,77037,Bob Hogsett,0,0,0,0
1903,77038,Paul Hogue,0,0,0,0
1904,697,Fred Hoiberg,0.3,2.4,0.4,2.6
1905,77039,Doug Holcomb,0,0,0,0
1906,2450,Randy Holcomb,0.3,0.0,0,0
1907,1628988,Aaron Holiday,0.3,1.4,0.3,0.3
1908,201950,Jrue Holiday,0.9,3.2,1.1,4.1
1909,203200,Justin Holiday,0.4,2.5,0.4,1.3
1910,77040,Brad Holland,0.2,0.4,0.2,0.3
1911,77041,Joe Holland,0,0,0,0
1912,204066,John Holland,0.2,0.7,0.0,0.0
1913,77042,Wilbur Holland,1.0,2.1,1.7,1.3
1914,77043,Lionel Hollins,0.6,1.8,0.6,2.1
1915,200797,Ryan Hollins,0.9,1.3,0.8,0.8
1916,77044,Essie Hollis,0.8,1.0,0,0
1917,1626178,Rondae Hollis-Jefferson,1.4,4.1,0.8,1.4
1918,1626158,Richaun Holmes,1.7,3.7,0.0,0.3
1919,1631096,Chet Holmgren,0,0,0,0
1920,77045,Jim Holstein,0,0,0,0
1921,77046,Alvin Holt,0,0,0,0
1922,77047,Michael Holton,0.4,1.0,0.1,0.8
1923,77048,Dick Holub,0,0,0,0
1924,77049,Joe Holup,0,0,0,0
1925,77050,Red Holzman,0,0,0,0
1926,1630258,Caleb Homesley,0,0,0,0
1927,1532,Jerald Honeycutt,0.6,1.4,0.2,0.0
1928,202715,Tyler Honeycutt,0.3,0.8,0,0
1929,1967,Derek Hood,0.0,0.5,0,0
1930,203918,Rodney Hood,0.4,2.2,0.4,1.8
1931,77051,Tom Hoover,0,0,0,0
1932,77052,Bob Hopkins,0,0,0,0
1933,77053,Dave Hoppen,1.3,2.5,0.0,1.0
1934,77054,Dennis Hopson,1.3,1.6,0.4,0.4
1935,203816,Scotty Hopson,0.0,0.3,0,0
1936,77055,Johnny Horan,0,0,0,0
1937,77056,Cedrick Hordges,1.6,4.2,0.7,3.7
1938,201143,Al Horford,2.0,6.1,1.8,6.3
1939,77057,Tito Horford,0.5,0.9,0.0,0.0
1940,77058,Ron Horn,0,0,0,0
1941,204,Jeff Hornacek,0.9,2.5,1.0,2.8
1942,202862,Dennis Horner,0.3,0.4,0,0
1943,109,Robert Horry,1.5,3.3,1.7,3.9
1944,77060,Ed Horton,1.3,1.1,0,0
1945,1629659,Talen Horton-Tucker,0.5,2.4,0.3,2.8
1946,77061,Wilmer Hosket,0,0,0,0
1947,77062,Bob Houbregs,0,0,0,0
1948,2067,Eddie House,0.2,1.5,0.1,0.9
1949,1627863,Danuel House Jr.,0.5,2.6,0.5,3.1
1950,1631216,Caleb Houstan,0.7,1.3,0,0
1951,275,Allan Houston,0.4,2.5,0.3,2.6
1952,780,Byron Houston,1.1,1.9,0.5,0.8
1953,77064,Tom Hovasse,0.0,0.0,0,0
1954,77065,Brian Howard,0.9,1.9,0,0
1955,2730,Dwight Howard,3.3,8.4,3.5,8.3
1956,77066,Greg Howard,0,0,0,0
1957,2572,Josh Howard,1.7,4.0,2.0,4.9
1958,436,Juwan Howard,1.9,4.2,1.2,2.0
1959,1630210,Markus Howard,0.0,0.4,0.1,0.7
1960,77067,Mo Howard,0.5,0.7,0,0
1961,77069,Otis Howard,1.3,1.6,0,0
1962,1128,Stephen Howard,0.6,0.9,0.2,0.5
1963,1629739,William Howard,0.0,1.0,0,0
1964,77070,Bailey Howell,0,0,0,0
1965,77072,Bob Hubbard,0,0,0,0
1966,77071,Phil Hubbard,2.3,3.1,1.5,1.4
1967,1631309,Trevor Hudgins,0.0,0.0,0,0
1968,201991,Lester Hudson,0.3,1.1,0.0,0.1
1969,77074,Lou Hudson,1.2,1.9,0.9,0.6
1970,1607,Troy Hudson,0.4,1.3,0.4,1.4
1971,1626273,Marcelo Huertas,0.3,1.2,0,0
1972,1628989,Kevin Huerter,0.6,2.9,0.4,3.4
1973,203962,Josh Huestis,0.6,1.7,0.2,0.8
1974,1630643,Jay Huff,0.6,1.6,0,0
1975,1572,Nate Huffman,1.3,2.0,0,0
1976,77076,Alfredrick Hughes,0.7,0.9,0.0,0.0
1977,77077,Eddie Hughes,0.2,0.7,0.0,0.0
1978,1630190,Elijah Hughes,0.1,1.1,0,0
1979,77078,Kim Hughes,1.7,3.0,1.0,2.7
1980,1716,Larry Hughes,1.0,3.2,1.1,3.4
1981,1965,Rick Hughes,1.1,1.2,0,0
1982,203133,Robbie Hummel,0.7,2.0,0,0
1983,77080,John Hummer,1.1,2.6,0.2,0.9
1984,2415,Ryan Humphrey,1.0,1.2,0.3,0.3
1985,1629353,Isaac Humphries,0.8,1.4,0,0
1986,77081,Jay Humphries,0.7,1.9,0.6,1.6
1987,2743,Kris Humphries,1.7,3.7,1.1,1.9
1988,77082,Rod Hundley,0,0,0,0
1989,1630624,Feron Hunt,0.5,0.0,0,0
1990,2599,Brandon Hunter,1.1,1.7,0.7,0.3
1991,77083,Cedric Hunter,0.0,0.0,0,0
1992,201805,Chris Hunter,0.9,1.9,0,0
1993,1629631,De'Andre Hunter,0.6,3.5,0.7,3.9
1994,77084,Les Hunter,0,0,0,0
1995,283,Lindsey Hunter,0.5,1.7,0.3,1.1
1996,201629,Othello Hunter,0.7,0.9,0.8,0.8
1997,1626154,RJ Hunter,0.1,1.0,0.2,1.0
1998,2212,Steven Hunter,1.2,2.0,0.8,1.0
1999,1626205,Vincent Hunter,0.5,0.3,0,0
2000,310,Bobby Hurley,0.2,0.9,0.0,0.0
2001,77086,Roy Hurley,0,0,0,0
2002,77087,Geoff Huston,0.4,1.0,0,0
2003,77088,Paul Huston,0,0,0,0
2004,77089,Mel Hutchins,0,0,0,0
2005,1628990,Chandler Hutchison,0.5,3.1,0.0,1.5
2006,77090,Joe Hutton,0,0,0,0
2007,77091,Greg Hyder,0,0,0,0
2008,1630538,Bones Hyland,0.3,2.3,0.2,1.2
2009,77092,Marc Iavaroni,1.1,2.2,1.2,1.9
2010,201586,Serge Ibaka,2.1,5.0,1.8,4.5
2011,2738,Andre Iguodala,0.9,4.0,1.0,3.4
2012,980,Zydrunas Ilgauskas,2.9,4.4,2.4,4.5
2013,101148,Mile Ilic,0.0,0.2,0,0
2014,101141,Ersan Ilyasova,1.7,4.0,1.9,3.7
2015,77093,Darrall Imhoff,0,0,0,0
2016,77094,Tom Ingelsby,0.2,0.7,0,0
2017,204060,Joe Ingles,0.3,2.9,0.3,3.3
2018,203996,Damien Inglis,0.1,1.5,0,0
2019,201281,Andre Ingram,0.3,1.0,0,0
2020,1627742,Brandon Ingram,0.7,4.5,0.7,5.5
2021,77095,Joel Ingram,0,0,0,0
2022,77096,Byron Irvin,0.6,0.8,1.0,1.0
2023,202681,Kyrie Irving,0.8,3.1,0.8,2.9
2024,1628371,Jonathan Isaac,1.3,4.1,2.0,4.2
2025,77097,Dan Issel,2.3,5.6,2.1,5.3
2026,77098,Mike Iuzzolino,0.5,1.5,0,0
2027,947,Allen Iverson,0.8,2.9,0.8,3.0
2028,1631093,Jaden Ivey,1.0,2.9,0,0
2029,2767,Royal Ivey,0.3,0.8,0.1,0.4
2030,1628411,Wes Iwundu,0.5,1.9,0.1,1.7
2031,101127,Jarrett Jack,0.3,2.5,0.4,3.5
2032,1628935,Aaron Jackson,2.0,1.0,0.3,0.3
2033,77099,Al Jackson,0,0,0,0
2034,1517,Bobby Jackson,0.8,2.3,0.6,2.2
2035,202132,Cedric Jackson,0.2,0.5,0,0
2036,201616,Darnell Jackson,0.7,0.8,0.0,1.0
2037,1627743,Demetrius Jackson,0.3,0.4,0,0
2038,1628402,Frank Jackson,0.4,1.4,0,0
2039,77101,Greg Jackson,0.4,1.0,0,0
2040,1630543,Isaiah Jackson,1.7,2.6,0,0
2041,1114,Jaren Jackson,0.5,1.3,0.4,1.9
2042,1983,Jermaine Jackson,0.3,0.8,0.0,0.2
2043,754,Jim Jackson,1.3,3.3,0.9,3.1
2044,1628367,Josh Jackson,0.9,3.1,0,0
2045,1628382,Justin Jackson,0.4,1.9,0.1,0.5
2046,77103,Lucious Jackson,0,0,0,0
2047,2739,Luke Jackson,0.4,0.8,0.3,1.3
2048,1531,Marc Jackson,1.6,2.6,1.1,2.3
2049,349,Mark Jackson,1.0,2.8,0.9,2.8
2050,77104,Michael Jackson,0.2,0.6,0,0
2051,77105,Myron Jackson,0.1,0.3,0,0
2052,77106,Phil Jackson,1.1,3.2,1.1,3.0
2053,203510,Pierre Jackson,0.1,0.9,0,0
2054,1631245,Quenton Jackson,0.2,0.7,0,0
2055,77107,Ralph Jackson,1.0,0.0,0,0
2056,1872,Randell Jackson,1.1,0.9,0,0
2057,202704,Reggie Jackson,0.5,2.4,0.4,2.7
2058,77109,Stanley Jackson,0.7,0.9,0,0
2059,1536,Stephen Jackson,0.8,3.1,0.7,3.0
2060,77100,Tony Jackson,0.0,1.0,0,0
2061,77110,Tracy Jackson,1.0,0.9,0,0
2062,77111,Wardell Jackson,0.9,1.4,0,0
2063,1628991,Jaren Jackson Jr.,1.4,4.1,2.4,4.4
2064,77112,Winfred Jacobs,0,0,0,0
2065,2418,Casey Jacobsen,0.4,1.4,0.2,0.3
2066,1734,Sam Jacobson,0.4,0.8,0,0
2067,77114,Dave Jamerson,0.3,0.5,0.5,1.0
2068,77115,Aaron James,1.5,2.6,0,0
2069,203108,Bernard James,0.9,1.4,0.3,0.0
2070,202345,Damion James,0.6,2.7,0,0
2071,77116,Gene James,0,0,0,0
2072,1080,Henry James,0.5,1.0,0.1,0.1
2073,1744,Jerome James,1.1,2.0,2.2,3.0
2074,1629713,Justin James,0.2,0.7,0,0
2075,2544,LeBron James,1.2,6.3,1.5,7.5
2076,2229,Mike James,0.4,1.9,0.3,0.9
2077,1628455,Mike James,0.3,2.2,0.2,1.6
2078,1906,Tim James,0.5,0.5,0,0
2079,1712,Antawn Jamison,2.4,5.2,1.9,5.2
2080,1942,Harold Jamison,1.1,0.5,0,0
2081,77120,John Janisch,0,0,0,0
2082,77122,Howie Janotta,0,0,0,0
2083,2060,Marko Jaric,0.6,2.1,0,0
2084,77123,Tony Jaros,0,0,0,0
2085,1630610,DeJon Jarreau,0.0,0.0,0,0
2086,101180,Sarunas Jasikevicius,0.2,1.4,0.1,0.5
2087,201605,Nathan Jawai,1.1,1.2,0,0
2088,77125,Buddy Jeannette,0,0,0,0
2089,77126,Abdul Jeelani,1.4,2.1,0,0
2090,2423,Chris Jefferies,0.3,0.9,0,0
2091,201785,Othyus Jeffers,0.9,1.6,0.2,0.0
2092,2744,Al Jefferson,2.2,6.2,2.1,5.0
2093,1628518,Amile Jefferson,0.5,0.9,0,0
2094,203928,Cory Jefferson,0.9,1.9,0,0
2095,200971,Dontell Jefferson,0.2,1.8,0,0
2096,2210,Richard Jefferson,0.8,3.2,0.8,3.5
2097,1629610,DaQuan Jeffries,0.5,1.5,0.0,0.0
2098,2407,Jared Jeffries,1.9,2.2,2.3,2.1
2099,202724,Charles Jenkins,0.1,0.8,0,0
2100,2798,Horace Jenkins,0.2,0.4,0,0
2101,203098,John Jenkins,0.2,1.3,0.1,0.5
2102,201943,Brandon Jennings,0.6,2.4,0.4,1.5
2103,24,Keith Jennings,0.3,1.2,0.3,1.3
2104,1137,Chris Jent,0.8,1.8,0.1,0.7
2105,77129,Les Jepsen,0.6,0.7,0,0
2106,201973,Jonas Jerebko,1.2,2.8,0.8,2.0
2107,1629660,Ty Jerome,0.3,1.6,0,0
2108,201998,Curtis Jerrells,0,0,0,0
2109,203511,Grant Jerrett,0.3,0.9,0,0
2110,200817,Pooh Jeter,0.1,1.0,0,0
2111,1630198,Isaiah Joe,0.2,1.3,0.0,0.2
2112,2639,Britton Johnsen,0.8,1.3,0,0
2113,200792,Alexander Johnson,0.8,1.9,0,0
2114,1628993,Alize Johnson,1.0,2.0,0.5,1.7
2115,101161,Amir Johnson,2.0,3.4,1.3,2.1
2116,77131,Andy Johnson,0,0,0,0
2117,1533,Anthony Johnson,0.4,1.3,0.3,1.3
2118,202356,Armon Johnson,0.3,0.8,0.0,0.5
2119,77132,Arnie Johnson,0,0,0,0
2120,422,Avery Johnson,0.4,1.3,0.5,1.6
2121,1629168,BJ Johnson,0.5,1.3,0.0,2.0
2122,1627744,Brice Johnson,0.5,1.1,0,0
2123,77130,Buck Johnson,1.2,2.3,1.0,1.4
2124,1629661,Cameron Johnson,0.7,3.0,0.7,2.8
2125,201291,Carldell Johnson,0.1,0.5,0,0
2126,77133,Charlie Johnson,0.9,1.7,0.9,1.6
2127,202419,Chris Johnson,0.7,1.2,0.0,1.3
2128,203187,Chris Johnson,0.5,1.5,0,0
2129,77135,Clay Johnson,0.7,0.5,0.2,0.2
2130,77136,Clemon Johnson,1.7,2.9,1.6,2.0
2131,1626177,Dakari Johnson,0.5,0.6,0.0,0.0
2132,683,Darryl Johnson,0.2,0.0,0,0
2133,77138,Dave Johnson,0.5,0.6,0,0
2134,77139,David Johnson,0,0,0,0
2135,1630525,David Johnson,0.0,0.0,0,0
2136,1746,DeMarco Johnson,0.6,0.8,0,0
2137,77141,Dennis Johnson,1.3,2.5,1.5,2.9
2138,2035,DerMarr Johnson,0.6,1.7,0.5,1.5
2139,698,Eddie Johnson,1.5,2.5,1.3,2.2
2140,77144,Eddie Johnson,0.7,1.6,0.5,1.5
2141,77145,Eric Johnson,0.2,0.4,0.0,0.0
2142,911,Ervin Johnson,2.0,4.1,1.9,4.1
2143,77146,Frank Johnson,0.5,1.2,0.4,0.8
2144,77147,George Johnson,0.8,1.6,0,0
2145,77148,George Johnson,1.8,3.8,0.6,1.0
2146,77149,George Johnson,2.3,4.5,2.7,4.2
2147,77150,Gus Johnson,0,0,0,0
2148,77151,Harold Johnson,0,0,0,0
2149,201274,Ivan Johnson,1.1,2.8,1.5,1.9
2150,202707,JaJuan Johnson,0.6,1.1,0,0
2151,1630552,Jalen Johnson,0.6,2.8,0.3,1.6
2152,201949,James Johnson,0.8,2.7,0.5,1.8
2153,2207,Joe Johnson,0.8,3.1,1.0,3.3
2154,77152,John Johnson,1.6,3.3,1.8,3.1
2155,77153,Kannard Johnson,0.0,0.0,0,0
2156,1629640,Keldon Johnson,1.1,4.5,0,0
2157,2256,Ken Johnson,0.3,1.8,0,0
2158,77154,Ken Johnson,1.4,2.4,0.0,1.0
2159,1630553,Keon Johnson,0.5,1.2,0,0
2160,134,Kevin Johnson,0.7,2.6,0.7,2.7
2161,913,Larry Johnson,2.5,5.0,1.5,3.8
2162,77156,Larry Johnson,0.3,1.0,0,0
2163,77158,Lee Johnson,0.5,1.3,0,0
2164,2669,Linton Johnson,1.1,2.2,0.7,0.7
2165,77159,Lynbert Johnson,0.7,0.9,0,0
2166,77142,Magic Johnson,1.8,5.5,1.8,5.9
2167,77160,Marques Johnson,2.6,4.3,3.2,4.7
2168,77168,Mickey Johnson,2.4,4.7,2.5,3.4
2169,77161,Neil Johnson,0,0,0,0
2170,203910,Nick Johnson,0.5,0.9,0.1,0.3
2171,77162,Ollie Johnson,1.0,2.1,0.8,1.1
2172,204179,Omari Johnson,1.0,1.8,0,0
2173,203111,Orlando Johnson,0.3,1.4,0.0,0.3
2174,77163,Reggie Johnson,1.4,2.6,0.8,1.2
2175,77164,Rich Johnson,0,0,0,0
2176,77165,Ron Johnson,0,0,0,0
2177,1626169,Stanley Johnson,0.6,2.6,0.1,2.7
2178,77166,Steffond Johnson,0.5,1.0,0,0
2179,77134,Steve Johnson,1.9,3.6,1.8,2.6
2180,201234,Trey Johnson,0.2,0.7,0.3,1.0
2181,204020,Tyler Johnson,0.5,2.5,0.2,1.0
2182,77167,Vinnie Johnson,1.5,1.7,1.4,1.7
2183,202325,Wesley Johnson,0.6,2.6,0.6,1.7
2184,203130,Darius Johnson-Odom,0.1,0.7,0,0
2185,77170,Nate Johnston,0.6,0.5,0.7,1.3
2186,77169,Neil Johnston,0,0,0,0
2187,77171,Jim Johnstone,0.7,1.3,0,0
2188,203999,Nikola Jokic,2.6,7.9,3.1,8.9
2189,77172,Howie Jolliff,0,0,0,0
2190,2264,Alvin Jones,0.6,1.0,0.0,0.5
2191,77173,Anthony Jones,0.5,0.8,0.0,0.0
2192,77174,Askia Jones,0.5,0.5,0,0
2193,77180,Bill Jones,0.5,0.7,0,0
2194,77193,Bobby Jones,1.7,3.8,1.8,3.2
2195,200784,Bobby Jones,0.6,1.1,0,0
2196,77175,Caldwell Jones,1.9,5.3,2.2,6.2
2197,1630637,Carlik Jones,0.2,0.5,0,0
2198,279,Charles Jones,1.5,2.9,0.8,1.6
2199,77178,Charles Jones,1.3,2.4,0.3,0.8
2200,1869,Charles R. Jones,0.3,0.9,0,0
2201,2563,Dahntay Jones,0.4,1.3,0.4,0.7
2202,1627745,Damian Jones,1.1,2.2,0.4,0.5
2203,1800,Damon Jones,0.2,1.5,0.2,1.7
2204,203199,DeQuan Jones,0.3,1.4,0,0
2205,202346,Dominique Jones,0.4,1.0,0,0
2206,963,Dontae' Jones,0.2,0.4,0,0
2207,101204,Dwayne Jones,1.0,1.3,0.3,0.9
2208,77182,Dwight Jones,1.9,4.0,1.4,3.5
2209,77183,Earl Jones,0.3,0.4,0,0
2210,224,Eddie Jones,0.8,3.2,0.7,3.3
2211,77184,Edgar Jones,1.5,3.3,1.7,2.4
2212,2410,Fred Jones,0.4,1.9,0.2,2.1
2213,1630529,Herbert Jones,1.4,2.6,1.3,2.0
2214,77185,Jake Jones,0,0,0,0
2215,1627883,Jalen Jones,0.8,1.5,0,0
2216,2592,James Jones,0.3,1.5,0.3,1.3
2217,1629203,Jemerrio Jones,2.3,4.3,0,0
2218,77186,Jimmy Jones,0.5,1.5,0.4,1.8
2219,77187,Johnny Jones,0,0,0,0
2220,1908,Jumaine Jones,1.2,3.0,1.2,1.8
2221,77188,K.C. Jones,0,0,0,0
2222,1630539,Kai Jones,0.6,1.4,0,0
2223,203158,Kevin Jones,1.2,1.3,0,0
2224,77200,Larry Jones,1.0,1.6,0,0
2225,77189,Major Jones,1.4,2.2,0.8,1.3
2226,2891,Mark Jones,0.6,0.7,0,0
2227,90000,Mark Jones,0.3,0.0,0,0
2228,1630222,Mason Jones,0.2,1.6,0,0
2229,77195,Nick Jones,0,0,0,0
2230,77191,Ozell Jones,0.9,2.5,1.0,2.4
2231,461,Popeye Jones,3.0,4.4,0,0
2232,77192,Rich Jones,1.4,4.3,0,0
